especie,nome_comum,status_2014,status_2026,is_cr,proba_extincao,bioma_amazonia,bioma_mata_atlantica,bioma_cerrado,bioma_caatinga,bioma_pampa,bioma_pantanal,bioma_sistema_costeiro_marinho,regiao_norte,regiao_nordeste,regiao_sudeste,regiao_sul,regiao_centro_oeste,is_endemica,is_migratoria,tendencia_declinando,ameaca_expansao_urbana,ameaca_agropecuaria,ameaca_energia_mineracao,ameaca_transporte,ameaca_uso_recursos,ameaca_perturbacao_humana,ameaca_modificacoes_sistema,ameaca_invasoras,ameaca_poluicao,ameaca_mudancas_climaticas,risco_inicial_2014
Micrathyria occipita,"lava-bunda, lavadeira, Libélula",NE,LC,0,0.1390199198421835,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Scinax faivovichi,"Perereca, Perereca-da-ilha-dos-porcos",VU,VU,0,0.13806858359404287,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1.0
Chthonerpeton perissodus,"Cecília, Cecília-d'água-mineira, Cobra-cega",NE,DD,0,0.13336061459973197,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0.0
Allobates nidicola,Rãzinha-enfermeira-de-garganta-preta,NE,LC,0,0.133331980360103,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0.0
Parathyone surinamensis,Não Informado,NE,VU,0,0.132355089971628,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0
Leucandra serrata,Esponja,NE,LC,0,0.13197114511553376,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0.0
Ceriantheomorphe brasiliensis,Não Informado,NE,DD,0,0.13129322776876012,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0.0
Melanophryniscus klappenbachi,Mão-vermelha-do-chaco,VU,VU,0,0.1303638956747048,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1.0
Castalia ambigua,Castanhola,NE,DD,0,0.12977195855382065,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0.0
Muricea atlantica,Não Informado,NE,LC,0,0.12942410155910866,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0.0
Phyllocycla hamata,Libélula,NE,DD,0,0.1290324559199845,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0.0
Cordulisantosia marshalli,"lava-bunda, lavadeira, Libélula",NE,DD,0,0.12865370818038738,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0
Forcepsioneura grossiorum,"agulhinha, donzelinha, lava-bunda, lavadeira, Libélula",NE,DD,0,0.12865370818038738,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0
Idioneura celioi,"agulhinha, donzelinha, lava-bunda, lavadeira, Libélula",NE,DD,0,0.12865370818038738,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0
Idiogomphoides ictinia,"lava-bunda, lavadeira, Libélula",NE,DD,0,0.12865370818038738,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0
Heteragrion ovatum,"agulhinha, donzelinha, lava-bunda, lavadeira, Libélula",NE,DD,0,0.12865370818038738,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0
Cordulisantosia newtoni,"lava-bunda, lavadeira, Libélula",NE,DD,0,0.12865370818038738,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0
Ameerega flavopicta,Não Informado,NE,LC,0,0.1280593661707742,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0.0
Iphigenia brasiliensis,Não Informado,NE,LC,0,0.12782252940730784,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0.0
Halichondria cebimarensis,Esponja,VU,LC,0,0.12551035513563302,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1.0
Macrothemis tessellata,Libélula,VU,LC,0,0.12511660674702607,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0
Anomalocardia flexuosa,"berbigão, chumbinho, maçunim, marisco-pedra, mija-mija, molusco-pedra, papa-fumo, pedrinha, samanguaiá, sarnambi, sarnambitinga, sarro-de-pito, sernambi pequeno, simongoiá",NE,LC,0,0.12502815174128146,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0.0
Amazophrynella vote,Não Informado,NE,LC,0,0.12426268228219117,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0.0
Leptodactylus paraensis,Não Informado,NE,LC,0,0.12426268228219117,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0.0
Bokermannohyla pseudopseudis,Não Informado,NE,LC,0,0.12389734597626612,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0
Leptuca uruguayensis,Não Informado,NE,LC,0,0.12337714787102376,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0.0
Parastacus saffordi,Lagostim,NE,DD,0,0.12293237422717891,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0.0
Zidona dufresnei,Não Informado,NE,DD,0,0.12162656889938359,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0.0
Willeyia loya,Não Informado,NE,DD,0,0.12134984148384834,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0.0
Castalia undosa,Mmarisco-de-água-doce,NE,DD,0,0.12098165781364685,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0.0
Dendropsophus berthalutzae,Pererequinha,NE,LC,0,0.12088736434275378,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0
Monocondylaea paraguayana,"cofrinho (RS), Marisco-de-água-doce",NE,VU,0,0.12082126781876883,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0.0
Echinaster brasiliensis,estrela-do-mar,NE,LC,0,0.12021626593689996,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0.0
Astropecten brasiliensis,Estrela-do-mar,VU,DD,0,0.11977418506700052,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1.0
Tibiagomphus noval,Libélula,NE,DD,0,0.11905992804081324,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0
Bokermannohyla itapoty,Perereca,NE,LC,0,0.11896410603581103,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0
Adelophryne mucronata,Rãzinha-pulga,NE,LC,0,0.11851053040333989,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0
Tonna pennata,Não Informado,NE,LC,0,0.11844244767980165,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0.0
Aegla prado,Egla,NE,LC,0,0.11837061026398582,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.0
Coscinasterias tenuispina,Estrela-do-mar,VU,LC,0,0.11792697601874756,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1.0
Clathria nisiae,Não Informado,NE,DD,0,0.11736383093501004,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0
Odontocymbiola americana,Não Informado,NE,LC,0,0.11557678146103159,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0.0
Telebasis gigantea,Libélula,NE,LC,0,0.1152032391582107,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0
Chiasmocleis centralis,Sapinho-zunidor-do-Brasil-Central,NE,LC,0,0.11458490404554283,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0.0
Hamptophryne alios,Não Informado,NE,DD,0,0.11419694594444982,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0.0
Rhionaeschna confusa,Libélula,NE,LC,0,0.11410812988199998,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Pseudopaludicola canga,Rãzinha-da-canga,NE,LC,0,0.11326520317982407,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0
Pithecopus azureus,Não Informado,NE,LC,0,0.11310350185617442,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0.0
Oreaster reticulatus,Estrela-do-mar,VU,VU,0,0.1127908648100086,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1.0
Progomphus aberrans,Libélula,NE,DD,0,0.1122091624915615,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Orthemis nodiplaga,Libélula,NE,LC,0,0.1122091624915615,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Allopodagrion brachyurum,"agulhinha, donzelinha, lava-bunda, lavadeira, Libélula",NE,LC,0,0.1122091624915615,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Boana stellae,Perereca,NE,LC,0,0.1122091624915615,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Millepora alcicornis,Não Informado,NE,LC,0,0.11163289366404326,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0.0
Metaleptobasis truncata,Libélula,NE,DD,0,0.11125757003444775,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0.0
Heteragrion calafatiensis,"libélula, Libélula",NE,DD,0,0.11125757003444775,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0.0
Amazoneura juruaensis,Libélula,NE,DD,0,0.11125757003444775,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0.0
Artemisina brasili,Não Informado,NE,DD,0,0.11103614731919083,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0.0
Olivella formicacorsii,Não Informado,NE,LC,0,0.11062979114591963,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0.0
Aegla parana,Egla,NE,LC,0,0.11029962902300165,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0.0
Scinax uruguayus,Não Informado,NE,LC,0,0.11001002665349159,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0
Melothelphusa dardanelosensis,"Caranguejo-de-água-doce, Caranguejo de água doce (Português).",NE,LC,0,0.10844923400083933,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0
Ceratophrys joazeirensis,"Intanha, Sapo-boi, Sapo-de-chifres",NE,LC,0,0.10828198580128505,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.0
Phyllomedusa tetraploidea,Perereca-das-folhagens,NE,LC,0,0.10805000136626944,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0
Leptodactylus tapiti,Rã-tapeti,NE,LC,0,0.10660475691850733,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0.0
Chiasmocleis avilapiresae,Não Informado,NE,LC,0,0.10641952378685658,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0.0
Bokermannohyla circumdata,Perereca,NE,LC,0,0.10626502378974961,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0
Aegla platensis,Egla,NE,LC,0,0.10609962902300166,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0.0
Lauromacromia luismoojeni,"lava-bunda, lavadeira, Libélula",NE,DD,0,0.10586337620888162,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0.0
Astropecten articulatus,Estrela-do-mar,VU,DD,0,0.10480665760158231,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1.0
Thyonidium seguroensis,Não Informado,NE,LC,0,0.10477015642244739,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0.0
Ischnura hastata,Libélula,NE,LC,0,0.10461231534902403,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Rhinella ocellata,Cururuzinho-ocelado,NE,LC,0,0.1039544121645031,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0
Orthemis flavopicta,"lava-bunda, lavadeira, Libélula",NE,LC,0,0.10394219891432414,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Lycopodina communis,Esponja,NE,DD,0,0.10333490758747149,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Leucopsacus barracuda,Não Informado,NE,DD,0,0.10333490758747149,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Eurete atlanticum,Esponja,NE,DD,0,0.10333490758747149,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Farrea campossinus,Esponja,NE,DD,0,0.10333490758747149,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Sympagella tabachnicki,Não Informado,NE,DD,0,0.10333490758747149,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Geodia garoupa,Não Informado,NE,LC,0,0.10333490758747149,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Abyssocladia atlantica,Esponja,NE,DD,0,0.10333490758747149,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Hamacantha boomerang,Não Informado,NE,DD,0,0.10333490758747149,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Xestospongia kapne,Não Informado,NE,DD,0,0.10333490758747149,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Cladorhiza diminuta,Esponja,NE,DD,0,0.10333490758747149,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Asbestopluma voyager,Esponja,NE,DD,0,0.10333490758747149,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Lycopodina ecoprof,Esponja,NE,DD,0,0.10333490758747149,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Echinostylinos brasiliensis,Não Informado,NE,LC,0,0.10333490758747149,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Cliona raphida,Esponja,NE,DD,0,0.10333490758747149,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Encope emarginata,bolacha-do-mar,NE,LC,0,0.10238442683260326,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0
Tivela zonaria,Não Informado,NE,LC,0,0.10144849930952653,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0.0
Donax striatus,Não Informado,NE,LC,0,0.10104134286312534,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0.0
Calvadosia corbini,Não Informado,NE,DD,0,0.10055723759061477,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0
Vitreorana eurygnatha,Perereca-de-vidro-do-focinho-curto,NE,LC,0,0.10001306102261771,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0
Rhabderemia meirimensis,Esponja,NE,DD,0,0.09985467295990362,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0
Leucascus roseus,Esponja,NE,LC,0,0.09941012915143219,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Pseudis tocantins,Não Informado,NE,LC,0,0.09880133818920997,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0.0
Aplastodiscus lutzorum,Não Informado,NE,LC,0,0.09813436315019644,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Bokermannohyla langei,Não Informado,NE,DD,0,0.09800265954558361,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0
Boana caingua,Perereca,NE,LC,0,0.0977120233357757,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0
Asbestopluma inexpectata,Esponja,NE,LC,0,0.09740702196206645,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Thraulodes traverae,Efemérida,NE,DD,0,0.0957974464157694,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0.0
Gomphoides praevia,"lava-bunda, lavadeira, Libélula",NE,LC,0,0.09492701982157084,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0
Itapotihyla langsdorffii,Perereca-castanhola,NE,LC,0,0.09471697715399915,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0
Proceratophrys bigibbosa,Não Informado,NE,LC,0,0.09423329886734161,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0.0
Mycale lilianae,Esponja,NE,DD,0,0.0940937262658994,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0
Sycon brasiliense,Esponja,NE,DD,0,0.0940937262658994,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0
Physalaemus riograndensis,Não Informado,NE,LC,0,0.09190199101092507,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0
Aegla uruguayana,Egla,NE,LC,0,0.09182609004071385,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0
Scolymia wellsii,"corail solitaire de wells (França), coral esmeralda, coral tomate (Brasil), micetocoral laminar (Espanha), solitary disk coral (EUA)",NE,LC,0,0.09164489880801725,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0.0
Phyllogomphoides cepheus,Libélula,NE,DD,0,0.0913517593377774,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Varipes helenae,Efemérida,NE,LC,0,0.0913517593377774,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Hastula cinerea,Não Informado,NE,LC,0,0.09132626732632909,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0
Carajathemis simone,"lava-bunda, lavadeira, Libélula",NE,DD,0,0.09096577751655782,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0
Telebasis celiovallei,Libélula,NE,LC,0,0.09096577751655782,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0
Telebasis carvalhoi,Libélula,NE,DD,0,0.09096577751655782,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0
Castoraeschna corbeti,"lava-bunda, lavadeira, Libélula",NE,DD,0,0.09050316517807172,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0
Leptodactylus lauramiriamae,Não Informado,NE,DD,0,0.08994538325004699,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0.0
Ischnocnema henselii,Não Informado,NE,LC,0,0.08919617788376263,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0
Allobates magnussoni,Não Informado,NE,LC,0,0.08884732030790239,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0.0
Characella luna,Não Informado,NE,DD,0,0.08748932349199241,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Oceanapia magna,Não Informado,NE,DD,0,0.08748932349199241,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Clathria repens,Não Informado,NE,DD,0,0.08748932349199241,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Desmacella microsigmata,Não Informado,NE,DD,0,0.08748932349199241,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Timea bioxyasterina,Esponja,NE,DD,0,0.08748932349199241,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Eurypon verticillatum,Não Informado,NE,DD,0,0.08748932349199241,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Lissodendoryx vulcanus,Não Informado,NE,DD,0,0.08748932349199241,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Didiscus gladius,Não Informado,NE,DD,0,0.08748932349199241,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Aulospongus mandela,Não Informado,NE,DD,0,0.08748932349199241,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Plakortis microrhabdifera,Esponja,NE,LC,0,0.08748932349199241,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Aaptos hajdui,Esponja aglutinadora,NE,LC,0,0.08748932349199241,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Oceanapia cordia,Não Informado,NE,DD,0,0.08748932349199241,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Neopetrosia sulcata,Não Informado,NE,LC,0,0.08748932349199241,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Sigmaxinella cearense,Esponja,NE,LC,0,0.08748932349199241,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Alveospongia sinuosclera,Não Informado,NE,DD,0,0.08748932349199241,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Eurypon suassunai,Não Informado,NE,DD,0,0.08748932349199241,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Eurypon clavilectuarium,Não Informado,NE,DD,0,0.08748932349199241,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Paraleucilla sphaerica,Esponja,NE,DD,0,0.08748932349199241,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Eurypon potiguaris,Não Informado,NE,DD,0,0.08748932349199241,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Plakortis potiguarensis,Esponja,NE,DD,0,0.08748932349199241,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Scalarispongia cooki,Não Informado,NE,DD,0,0.08748932349199241,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Aaptos potiguarensis,Esponja aglutinadora,NE,DD,0,0.08748932349199241,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Mycale rubra,Não Informado,NE,DD,0,0.08748932349199241,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Ucides cordatus,Não Informado,NE,LC,0,0.08702210605225066,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.0
Aliger gallus,Não Informado,NE,LC,0,0.08655760676068436,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0.0
Dendropsophus tritaeniatus,Pererequinha-verde-de-três-listras,NE,LC,0,0.08571301117229611,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Arinosaster patriciae,Esponja,NE,CR,1,0.08571301117229611,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0
Callistoctopus furvus,Não Informado,NE,LC,0,0.0843328387354554,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0.0
Aplastodiscus perviridis,Perereca-verde,NE,LC,0,0.08415457771285324,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
Proceratophrys concavitympanum,Não Informado,NE,LC,0,0.08351865516321447,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0
