especie,nome_comum,status_2014,status_2026,is_cr,proba_extincao,bioma_amazonia,bioma_mata_atlantica,bioma_cerrado,bioma_caatinga,bioma_pampa,bioma_pantanal,bioma_sistema_costeiro_marinho,regiao_norte,regiao_nordeste,regiao_sudeste,regiao_sul,regiao_centro_oeste,is_endemica,is_migratoria,tendencia_declinando,ameaca_expansao_urbana,ameaca_agropecuaria,ameaca_energia_mineracao,ameaca_transporte,ameaca_uso_recursos,ameaca_perturbacao_humana,ameaca_modificacoes_sistema,ameaca_invasoras,ameaca_poluicao,ameaca_mudancas_climaticas,risco_inicial_2014
Dendrocolaptes transfasciatus,arapaçu-meio-barrado,VU,VU,0,0.015813966480446928,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1.0
Tinamus major,inhambu-de-cabeça-vermelha,NE,LC,0,0.015618520675596971,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0.0
Conopophaga melanogaster,chupa-dente-grande,NE,NT,0,0.015585187342263638,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0.0
Synallaxis cherriei,Puruchém,NE,LC,0,0.015585187342263638,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0.0
Cymbilaimus sanctaemariae,choca-do-bambu,NE,LC,0,0.015341489863272042,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0.0
Knipolegus nigerrimus,maria-preta-de-garganta-vermelha,NE,LC,0,0.01525145906066794,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pyrrhura perlata,tiriba-de-barriga-vermelha,VU,VU,0,0.015097537060912158,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1.0
Sporophila hypoxantha,caboclinho-de-barriga-vermelha,VU,NT,0,0.015096491228070174,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1.0
Melanopareia torquata,"meia-lua-do-cerrado, tapaculo-de-colarinho",NE,LC,0,0.01503577817531306,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0
Syndactyla ucayalae,limpa-folha-de-bico-virado,VU,VU,0,0.014945156108531208,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1.0
Anas georgica,marreca-parda,NE,LC,0,0.01488472204261678,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.0
Contopus nigrescens,piui-preto,VU,VU,0,0.014804528412024875,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1.0
Myrmochanes hemileucus,formigueiro-preto-e-branco,NE,LC,0,0.014785187342263638,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0.0
Picumnus castelnau,pica-pau-anão-creme,NE,LC,0,0.01476789830020167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Gallinago paraguaiae,narceja,NE,LC,0,0.014659457188192821,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0.0
Columbina passerina,rolinha-cinzenta,NE,LC,0,0.014218486054414985,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
Trogon chrysochloros,surucuá-dourado,NE,LC,0,0.01402929193526094,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Celeus flavescens,pica-pau-de-cabeça-amarela,NE,LC,0,0.01402929193526094,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Tyranniscus burmeisteri,piolhinho-chiador,NE,LC,0,0.01402929193526094,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mionectes rufiventris,abre-asa-de-cabeça-cinza,NE,LC,0,0.01402929193526094,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Habia rubica,tiê-de-bando,NE,LC,0,0.01402929193526094,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Haplospiza unicolor,cigarra-bambu,NE,LC,0,0.01402929193526094,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Campephilus robustus,pica-pau-rei,NE,LC,0,0.01402929193526094,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pionopsitta pileata,cuiú-cuiú,NE,LC,0,0.01402929193526094,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Batara cinerea,matracão,NE,LC,0,0.01402929193526094,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Heliobletus contaminatus,trepadorzinho,NE,LC,0,0.01402929193526094,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Synallaxis ruficapilla,pichororé,NE,LC,0,0.01402929193526094,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mackenziaena severa,borralhara,NE,LC,0,0.01402929193526094,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chiroxiphia caudata,tangará,NE,LC,0,0.01402929193526094,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Zenaida auriculata,"avoante, pomba-de-bando",NE,LC,0,0.014021095249017871,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0
Polioptila atricapilla,balança-rabo-do-nordeste,NE,LC,0,0.013635562498748222,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pauxi tuberosa,Mutum-cavalo,NE,LC,0,0.013579033579033577,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
Zebrilus undulatus,socoí-zigue-zague,NE,LC,0,0.013579033579033577,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
Clibanornis rectirostris,fura-barreira,NE,LC,0,0.013563120567375886,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crypturellus strigulosus,inambu-relógio,NE,LC,0,0.013357254638944781,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0.0
Piprites chloris,papinho-amarelo,NE,LC,0,0.013352496826723632,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0.0
Stercorarius skua,mandrião-grande,NE,LC,0,0.013118279569892474,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.0
Cyanerpes cyaneus,saíra-beija-flor,NE,LC,0,0.01285795599749088,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0
Psittacara leucophthalmus,"periquitão, periquitão-maracanã",NE,LC,0,0.01285795599749088,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0
Ardea alba,garça-branca-grande,NE,LC,0,0.01285795599749088,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0
Aramides ypecaha,saracuruçu,NE,LC,0,0.01285795599749088,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0
Gnorimopsar chopi,"graúna, melro, pássaro-preto, vira-bosta",NE,LC,0,0.01285795599749088,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0
Coereba flaveola,cambacica,NE,LC,0,0.01285795599749088,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0
Sporophila collaris,coleiro-do-brejo,NE,LC,0,0.01285795599749088,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0
Nomonyx dominicus,"marreca-caucau, marreca-de-bico-roxo",NE,LC,0,0.01285795599749088,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0
Spinus magellanicus,pintassilgo,NE,LC,0,0.01285795599749088,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0
Sicalis luteola,tipio,NE,LC,0,0.01285795599749088,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0
Ramphastos toco,"tucano-toco, tucanuçu",NE,LC,0,0.01285795599749088,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0
Dendrocygna viduata,irerê,NE,LC,0,0.01285795599749088,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0
Chloephaga picta,ganso-de-magalhães,NE,,0,0.01282828282828283,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.0
Pyrilia vulturina,curica-urubu,VU,VU,0,0.012795698924731183,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1.0
Anhinga anhinga,biguatinga,NE,LC,0,0.012619047619047618,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0.0
Serpophaga hypoleuca,alegrinho-do-rio,NE,VU,0,0.012605222734254991,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0.0
Muscisaxicola maculirostris,gaúcha-de-bico-manchado,NE,,0,0.01260180995475113,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Icterus croconotus,joão-pinto,NE,LC,0,0.012496094970321774,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
Accipiter poliogaster,tauató-pintado,NE,LC,0,0.012477335951562757,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0.0
Falco deiroleucus,falcão-de-peito-laranja,NE,LC,0,0.012477335951562757,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0.0
Automolus leucophthalmus,barranqueiro-de-olho-branco,NE,LC,0,0.012139082187298195,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dysithamnus mentalis,choquinha-lisa,NE,LC,0,0.012098765432098766,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0
Micrastur semitorquatus,falcão-relógio,NE,LC,0,0.012098765432098766,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0
Conopophaga roberti,Chupa-dente-de-capuz,NE,LC,0,0.011881595881595881,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0
Psophia ochroptera,jacamim-de-costas-amarelas,NE,LC,0,0.011875993640699523,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0
Calidris ferruginea,maçarico-de-bico-curvo,NE,,0,0.011652930402930403,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Chlidonias niger,trinta-réis-negro,NE,,0,0.011587625361210267,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0.0
Ceratopipra rubrocapilla,cabeça-encarnada,NE,LC,0,0.011553420269961106,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0
Tringa melanoleuca,maçarico-grande-de-perna-amarela,NE,LC,0,0.011176470588235295,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0.0
Dendrocincla merula,arapaçu-da-taoca,NE,VU,0,0.011110056925996205,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0.0
Anous stolidus,trinta-réis-escuro,NE,LC,0,0.01101787101787102,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0.0
Cyanocorax hafferi,cancão-da-campina,VU,VU,0,0.011013966480446929,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1.0
Epinecrophylla dentei,choquinha-do-rio-roosevelt,VU,VU,0,0.011013966480446929,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1.0
Tityra semifasciata,anambé-branco-de-máscara-negra,NE,LC,0,0.010978861788617887,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Plegadis chihi,caraúna,NE,LC,0,0.010972222222222223,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0
Mesembrinibis cayennensis,coró-coró,NE,LC,0,0.010953846153846154,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Chondrohierax uncinatus,caracoleiro,NE,LC,0,0.010953846153846154,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Tyrannus tyrannus,suiriri-valente,NE,LC,0,0.010953846153846154,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0
Dolichonyx oryzivorus,triste-pia,NE,LC,0,0.010953846153846154,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0
Anhima cornuta,"alencó, anhuma",NE,LC,0,0.01069721606306972,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0.0
Aramides mangle,saracura-do-mangue,NE,LC,0,0.010628773102999907,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0.0
Busarellus nigricollis,gavião-belo,NE,LC,0,0.010603543743078626,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0
Amaurospiza moesta,negrinho-do-mato,NE,LC,0,0.010603543743078626,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0
Stercorarius antarcticus,mandrião-antártico,NE,LC,0,0.010603366009335011,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Fregetta tropica,painho-de-barriga-preta,NE,LC,0,0.010603366009335011,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Sterna vittata,trinta-réis-antártico,NE,,0,0.010603366009335011,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Stercorarius longicaudus,mandrião-de-cauda-comprida,NE,LC,0,0.010603366009335011,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Stercorarius chilensis,mandrião-chileno,NE,LC,0,0.010603366009335011,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Primolius couloni,maracanã-de-cabeça-azul,NE,LC,0,0.010551474502288938,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0.0
Thripophaga fusciceps,joão-liso,NE,LC,0,0.010551474502288938,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.0
Cercomacra manu,chororó-de-manu,NE,LC,0,0.010551474502288938,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.0
Phlegopsis borbae,mãe-de-taoca-dourada,VU,VU,0,0.01053061224489796,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1.0
Campylorhamphus cardosoi,arapaçu-do-tapajós,VU,VU,0,0.01053061224489796,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1.0
Clytoctantes atrogularis,choca-de-garganta-preta,VU,VU,0,0.01053061224489796,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1.0
Pheucticus ludovicianus,bico-grosso-de-peito-rosa,NE,,0,0.01050187265917603,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Psophia leucoptera,jacamim-de-costas-brancas,NE,LC,0,0.010422442244224422,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0
Psophia crepitans,jacamim-de-costas-cinzentas,NE,LC,0,0.010422442244224422,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0
Pauxi tomentosa,mutum-do-norte,NE,LC,0,0.010422442244224422,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0
Penelope marail,jacumirim,NE,LC,0,0.010422442244224422,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0
Crax alector,mutum-poranga,NE,LC,0,0.010422442244224422,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0
Odontophorus stellatus,uru-de-topete,NE,LC,0,0.010422442244224422,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0
Pteroglossus beauharnaisii,araçari-mulato,NE,LC,0,0.010422442244224422,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0
Ramphastos dicolorus,tucano-de-bico-verde,NE,LC,0,0.010394377552272288,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0
Charadrius collaris,batuíra-de-coleira,NE,LC,0,0.01026083112290009,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0.0
Anabazenops dorsalis,barranqueiro-de-topete,VU,VU,0,0.010145156108531207,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1.0
Myrmoborus melanurus,formigueiro-de-cauda-preta,NE,LC,0,0.010145156108531207,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0
Cacicus koepckeae,tecelão-do-acre,VU,VU,0,0.010145156108531207,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1.0
Hypocnemis ochrogyna,cantador-ocráceo,VU,VU,0,0.010145156108531207,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1.0
Callonetta leucophrys,marreca-de-coleira,NE,LC,0,0.010115830115830116,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0.0
Euscarthmus rufomarginatus,maria-corruíra,NE,LC,0,0.010042735042735042,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0.0
Herpsilochmus atricapillus,chorozinho-de-chapéu-preto,NE,LC,0,0.00987878787878788,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Cochlearius cochlearius,arapapá,NE,LC,0,0.009788634788634789,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0
Vanellus cayanus,"batuíra-de-esporão, mexeriqueira",NE,LC,0,0.009788634788634789,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0
Himantopus melanurus,pernilongo-de-costas-brancas,NE,LC,0,0.009784240150093809,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0.0
Muscisaxicola maclovianus,gaúcha-de-cara-suja,NE,,0,0.009675307961022247,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
Galbula chalcothorax,ariramba-violácea,NE,LC,0,0.009618520675596971,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0.0
Steatornis caripensis,guácharo,NE,LC,0,0.009618520675596971,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0.0
Gallinula galeata,"frango-d'água-comum, galinha-d'água",NE,LC,0,0.009394752534287419,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0
Accipiter striatus,gavião-miúdo,NE,LC,0,0.009394752534287419,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0
Piculus chrysochloros,pica-pau-dourado-escuro,NE,LC,0,0.008751104045221692,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Columbina squammata,fogo-apagou,NE,LC,0,0.008686571160797966,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
Patagioenas plumbea,pomba-amargosa,NE,LC,0,0.008686571160797966,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
Buteo nitidus,gavião-pedrês,NE,LC,0,0.008686571160797966,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0.0
Eudocimus ruber,guará,NE,LC,0,0.008686571160797966,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0
Claravis pretiosa,"juriti-azul, pararu-azul",NE,LC,0,0.008686571160797966,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
Sterna trudeaui,trinta-réis-de-coroa-branca,NE,LC,0,0.008287576535650801,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Cyanoloxia brissonii,azulão,NE,LC,0,0.008206793206793206,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0
Penelope jacquacu,jacu-de-spix,NE,LC,0,0.007885645707427886,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0
Touit huetii,apuim-de-asa-vermelha,NE,LC,0,0.007272727272727272,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
Sporophila castaneiventris,caboclinho-de-peito-castanho,NE,LC,0,0.007272727272727272,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
Amblyramphus holosericeus,cardeal-do-banhado,NE,LC,0,0.007272727272727272,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
Chauna torquata,tachã,NE,LC,0,0.007272727272727272,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
Coryphospingus cucullatus,tico-tico-rei,NE,LC,0,0.007272727272727272,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
Crypturellus obsoletus,inhambuguaçu,NE,LC,0,0.007272727272727272,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
Paroaria capitata,"cardeal-de-bico-amarelo, cardeal-do-pantanal, cavalaria, galo-da-campina-pantaneiro",NE,LC,0,0.007272727272727272,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
Ciconia maguari,maguari,NE,LC,0,0.007253968253968255,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0.0
Gelochelidon nilotica,trinta-réis-de-bico-preto,NE,LC,0,0.006666666666666667,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.0
Charadrius wilsonia,batuíra-bicuda,VU,VU,0,0.006666666666666667,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1.0
Synallaxis simoni,joão-do-araguaia,NE,LC,0,0.006666666666666667,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0.0
Chamaeza nobilis,tovaca-estriada,NE,VU,0,0.006666666666666667,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0
Arenaria interpres,vira-pedras,NE,NT,0,0.006666666666666667,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0.0
Phoenicoparrus jamesi,flamingo-da-puna,NE,,0,0.006666666666666667,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0.0
Limosa fedoa,maçarico-marmóreo,NE,,0,0.006666666666666667,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Calonectris borealis,"bobo-grande, pardela-de-bico-amarelo",NE,LC,0,0.0064516129032258064,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0.0
Herpsilochmus praedictus,chorozinho-esperado,NE,LC,0,0.006388888888888889,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0
Oxyruncus cristatus,araponga-do-horto,NE,VU,0,0.006388888888888889,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0.0
Polioptila attenboroughi,balança-rabo-do-inambari,NE,LC,0,0.006388888888888889,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0
Phoenicoparrus andinus,"flamingo-dos-andes, flamingo-grande-dos-andes",NE,,0,0.006265060240963856,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0.0
Odontorchilus cinereus,Cambaxirra-Cinzenta,NE,LC,0,0.006170212765957446,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0.0
Rhegmatorhina hoffmannsi,mãe-de-taoca-papuda,VU,VU,0,0.006170212765957446,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1.0
